"fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","year","month","day","dayofweek","hour","timeofday","dist"
4.9,-73.990222,40.731935,-73.999793,40.73036,1,2010,8,30,2,22,"Night",0.825261326913483
6.1,-73.983823,40.755007,-73.997332,40.75633,2,2010,11,7,1,18,"Night",1.14733611923981
7.5,-73.997585,40.736652,-73.989357,40.750737,6,2012,12,1,7,15,"Evening",1.71271929616419
3.5,-73.9965744,40.73231888,-73.9916687,40.73516846,2,2015,6,14,1,23,"Night",0.520819610869193
6.9,-73.982116,40.761295,-73.976592,40.759058,1,2009,6,23,3,10,"Mid-Day",0.527575896269134
8,-73.98228455,40.76832962,-73.99526978,40.75950623,2,2015,1,15,5,16,"Evening",1.4692099823292
8.5,-73.983738,40.7375,-73.990877,40.760208,3,2009,1,26,2,21,"Night",2.59564189198639
7.3,-73.981562,40.778615,-73.96787,40.762723,2,2010,1,1,6,14,"Evening",2.11000740792955
10.5,-73.981903,40.777939,-73.957673,40.765307,1,2010,7,14,4,10,"Mid-Day",2.47713660778246
21.3,-73.956598,40.8028,-73.9864,40.73023,5,2011,1,4,3,17,"Evening",8.45071948349049
4.9,-74.007989,40.714931,-74.012749,40.703413,2,2012,5,19,7,22,"Night",1.34211674644527
4.5,-73.98109436,40.74465179,-73.97359467,40.74360657,1,2015,1,30,6,0,"Night",0.642410880499121
6.5,-73.9624176,40.76728058,-73.9477005,40.77511978,2,2015,3,22,1,18,"Night",1.51518154188762
11.7,-73.97206,40.78171,-73.992528,40.758292,2,2009,6,19,6,14,"Evening",3.12275493982519
24.5,-73.999847,40.738723,-73.936142,40.857225,1,2010,5,7,6,22,"Night",14.2261961083346
10.5,-73.951692,40.743038,-73.968627,40.757805,1,2010,8,20,6,18,"Night",2.17514658317342
6,-73.987328,40.75815,-73.998778,40.763414,2,2013,4,2,3,14,"Evening",1.12809780359393
10.5,-73.983655,40.765857,-73.970913,40.762599,1,2013,8,29,5,16,"Evening",1.13262298195124
8,-73.992012,40.750327,-73.986147,40.729502,1,2014,8,4,2,0,"Night",2.36776774394549
4.5,-73.95737457,40.78276062,-73.95238495,40.7780838,1,2015,5,27,4,7,"Morning",0.668536584155644
4.1,-73.9842739,40.7587256,-73.9805518,40.7567536,1,2012,2,8,4,22,"Night",0.382578829267984
13.7,-74.01415,40.704698,-73.973958,40.750442,2,2009,2,21,7,16,"Evening",6.11088979172185
3.3,-73.986727,40.738801,-73.984005,40.743774,1,2010,3,26,6,16,"Evening",0.598638479643251
6.1,-73.9678,40.751923,-73.962077,40.769793,1,2009,10,11,1,13,"Mid-Day",2.04468001262459
8.5,-73.970825,40.795873,-73.95096,40.810292,5,2011,10,21,6,18,"Night",2.31653802321686
10.5,-73.984037,40.780273,-73.972687,40.753565,2,2012,3,9,6,17,"Evening",3.11982820879184
5.7,-73.944741,40.779251,-73.957672,40.77471,2,2012,3,14,4,17,"Evening",1.20021438216499
9.5,-73.981035,40.782478,-73.965464,40.770113,1,2012,11,27,3,18,"Night",1.89987141085387
17,-73.96069,40.781617,-73.97883,40.724205,2,2012,12,4,3,22,"Night",6.56424066535547
8.5,-73.97292328,40.7532196,-73.97825623,40.76179886,3,2015,3,30,2,22,"Night",1.05443088754167
4.1,-73.981709,40.779445,-73.989594,40.776015,1,2010,1,3,1,12,"Mid-Day",0.765685423757762
5.3,-73.974532,40.750532,-73.990757,40.751122,1,2011,5,5,5,11,"Mid-Day",1.36830819277898
6.9,-73.98623,40.717843,-73.976167,40.747392,5,2011,7,2,7,20,"Night",3.39333987400245
20,-73.991517,40.749985,-73.947956,40.774842,1,2014,6,10,3,18,"Night",4.59341757845542
57.54,-73.78199005,40.64479828,-73.96509552,40.80355072,2,2015,5,3,1,16,"Evening",23.4457583157043
4.5,-73.967607,40.756077,-73.957703,40.765417,1,2010,12,5,1,17,"Evening",1.33207282677659
7.7,-74.006344,40.739933,-73.980973,40.750038,1,2011,6,12,1,21,"Night",2.4147024860379
7.3,-73.975767,40.761485,-73.959103,40.771225,1,2009,3,27,6,10,"Mid-Day",1.77270020946382
2.5,-73.953873,40.813393,-73.953875,40.813397,1,2011,5,16,2,9,"Mid-Day",0.000475561357101079
7.7,-73.95348,40.767142,-73.9581,40.781887,5,2010,10,6,4,14,"Evening",1.68509167860302
6.5,-73.955527,40.768597,-73.951567,40.782043,1,2012,11,28,4,17,"Evening",1.53186017226946
5.5,-73.979345,40.75545,-73.980714,40.746332,1,2013,4,25,5,11,"Mid-Day",1.02041255316748
7,-73.964589,40.755762,-73.950257,40.775767,1,2013,11,4,2,16,"Evening",2.53082125577637
16,-73.981073,40.76914,-74.00371,40.736932,1,2014,10,28,3,19,"Night",4.05734507302972
12.5,-73.993716,40.702588,-73.985782,40.740908,1,2011,1,17,2,12,"Mid-Day",4.31312987362359
49.8,-74.000864,40.737014,-73.781774,40.647138,1,2012,3,18,1,13,"Mid-Day",21.0018108447203
5.3,-73.971997,40.759597,-73.983115,40.744335,1,2012,7,29,1,13,"Mid-Day",1.93831851587574
10.5,-73.98864,40.748565,-73.952244,40.776462,1,2011,12,18,1,23,"Night",4.36103904565256
3.3,-73.993387,40.760287,-73.990805,40.759335,5,2012,6,26,3,6,"Morning",0.241864665475762
8.5,-73.968689,40.78641,-73.988461,40.778882,4,2012,12,1,7,20,"Night",1.86333028284972
18.5,-73.96803,40.800849,-73.965891,40.752849,1,2013,4,25,5,21,"Night",5.34039456831954
6,-73.975473,40.789596,-73.965601,40.792013,1,2013,11,1,6,10,"Mid-Day",0.873456607894091
4,-73.977794,40.749378,-73.984727,40.744352,1,2014,5,15,5,8,"Morning",0.808356229663609
6,-73.9757309,40.78910065,-73.97673798,40.78002548,1,2015,1,16,6,10,"Mid-Day",1.01266877986268
7,-73.9721780493023,40.758187613917,-73.969952749277,40.7633058075132,1,2015,6,5,6,10,"Mid-Day",0.599184263031433
2.9,-73.981333,40.778578,-73.985312,40.780187,1,2009,4,18,7,20,"Night",0.379811054240284
16.1,-73.985921,40.758936,-74.009762,40.710089,2,2010,1,13,4,18,"Night",5.79109419754172
5,-73.98216248,40.76737976,-73.98229218,40.77722168,1,2015,3,28,7,14,"Evening",1.09442607195774
12.1,-73.968054,40.800102,-73.921516,40.812636,1,2010,7,30,6,2,"Night",4.1574828600663
13.3,-73.975527,40.776877,-73.986768,40.744777,2,2012,2,2,5,9,"Mid-Day",3.69278505842467
16.9,-73.948167,40.717392,-73.981023,40.728922,1,2012,2,26,1,18,"Night",3.05124386220557
26.9,-73.870822,40.77373,-73.964497,40.77037,2,2012,4,23,2,21,"Night",7.89716203091144
6.5,-73.981497,40.765222,-73.9914,40.750167,6,2014,7,30,4,11,"Mid-Day",1.87033202905378
9.3,-73.963256,40.769005,-73.987501,40.750549,2,2012,1,28,7,11,"Mid-Day",2.89507986518037
35.3,-74.010797,40.709067,-73.816755,40.748462,1,2012,7,8,1,16,"Evening",16.9274277224879
4,-73.987244,40.770469,-73.982727,40.777152,1,2013,4,4,5,8,"Morning",0.8348039827842
14.1,-73.962138,40.763866,-73.995104,40.719834,1,2009,4,18,7,19,"Night",5.62899520173749
8.1,-73.975084,40.762394,-73.988551,40.748983,1,2011,3,21,2,8,"Morning",1.8736279784374
9.5,-73.970382,40.796687,-73.950077,40.783832,1,2014,2,22,7,8,"Morning",2.22829022639607
16,-73.973888,40.743123,-73.972222,40.782325,1,2014,11,21,6,14,"Evening",4.36132117039195
4.9,-73.970002,40.752903,-73.963029,40.758094,4,2009,4,5,1,17,"Evening",0.823493433098266
5.3,-73.97027,40.759558,-73.982574,40.759897,2,2012,2,22,4,20,"Night",1.0369904638566
14.5,-73.978615,40.761625,-74.000597,40.731562,1,2013,5,10,6,17,"Evening",3.82149622747393
9.3,-73.981333,40.780982,-73.985508,40.780173,1,2010,9,16,5,23,"Night",0.362856797479798
4.1,-73.982705,40.739408,-73.983294,40.743848,1,2012,8,11,7,23,"Night",0.496192951047175
9.5,-73.978367,40.745583,-73.989645,40.763824,1,2012,9,22,7,22,"Night",2.23974455500599
3.5,-73.951952,40.784605,-73.955342,40.779912,1,2013,3,5,3,8,"Morning",0.594796406721788
14,-73.998362,40.71993,-73.982947,40.754795,1,2013,9,1,1,22,"Night",4.08857645400418
5,-73.921457,40.760177,-73.912423,40.77023,3,2013,11,30,7,23,"Night",1.35219415083785
6,-74.00552368,40.75089264,-73.9932785,40.75535202,1,2015,5,5,3,16,"Evening",1.14445351352955
6.9,-73.983912,40.756814,-73.979796,40.765198,1,2010,12,12,1,11,"Mid-Day",0.994626148099564
7.3,-73.991124,40.750507,-73.984959,40.73653,1,2012,6,2,7,10,"Mid-Day",1.63865751527634
16.5,-73.966316,40.79462,-73.969889,40.750738,1,2013,6,17,2,7,"Morning",4.88872333767204
22,-74.01647,40.715537,-73.982822,40.757207,1,2014,7,12,7,18,"Night",5.43198665256182
12.1,-73.984118,40.725128,-73.977775,40.68757,5,2009,4,5,1,3,"Morning",4.21034557644829
3.7,-73.959808,40.776759,-73.961048,40.771687,1,2010,3,1,2,13,"Mid-Day",0.573565128248327
8.5,-73.992479,40.737889,-74.015104,40.711371,1,2011,10,10,2,5,"Morning",3.51137469043122
57.33,-73.789759,40.647406,-73.992745,40.756759,4,2014,11,7,6,14,"Evening",20.9916756695182
4.9,-73.991357,40.738827,-73.989984,40.731078,1,2009,4,30,5,18,"Night",0.869380611466184
4.5,-73.98489,40.742592,-73.977947,40.75161,1,2009,2,17,3,16,"Evening",1.16086627525439
9.3,-73.954027,40.788582,-73.946987,40.782543,2,2010,9,8,4,19,"Night",0.89567309386522
14.5,-73.9307,40.6943,-73.9827,40.7313,1,2011,10,7,6,1,"Night",6.01129096949502
6.5,-73.973645,40.752625,-73.95574,40.771122,1,2012,3,21,4,17,"Evening",2.55036865242596
11,-73.984837,40.748152,-73.955013,40.774043,1,2013,4,7,1,21,"Night",3.82071501481403
3,-73.971205,40.79267,-73.966242,40.790595,2,2013,10,31,5,22,"Night",0.477283812591124
7.3,-74.003725,40.742108,-73.98827,40.759308,1,2012,2,25,7,19,"Night",2.31359809850899
5.5,-73.950002,40.771995,-73.95855,40.763913,1,2014,5,7,4,19,"Night",1.15144653236097
11.7,-73.993134,40.743457,-73.977263,40.78604,1,2009,8,17,2,20,"Night",4.9200554967035
5.3,-73.973005,40.761392,-73.963108,40.775052,2,2010,1,11,2,18,"Night",1.73256933884332
5.7,-73.99885,40.734647,-73.988005,40.739997,1,2011,3,12,7,14,"Evening",1.09031986854114
6.1,-73.977948,40.75221,-73.978446,40.762029,1,2011,8,3,4,21,"Night",1.09262842438976
6,-73.97153,40.763835,-73.960738,40.778222,1,2014,9,22,2,16,"Evening",1.83987992583401
19.5,-73.99735,40.766517,-73.940598,40.806587,1,2013,3,24,1,9,"Mid-Day",6.53311453979236
10,-73.99106,40.74865,-73.98246,40.76183,2,2014,12,17,4,22,"Night",1.63479876898267
4.9,-73.975002,40.762683,-73.982565,40.75186,1,2010,1,6,4,13,"Mid-Day",1.36165852379511
4.9,-73.984925,40.7538059,-73.9809007,40.7530933,1,2010,9,28,3,9,"Mid-Day",0.348116769993721
6.5,-74.005304,40.723024,-73.989591,40.74391,1,2010,3,2,3,17,"Evening",2.67328788537777
5.7,-73.989693,40.736128,-73.978707,40.750498,1,2010,11,29,2,7,"Morning",1.84656125022584
4.5,-73.975262,40.761234,-73.977238,40.753721,2,2014,3,7,6,21,"Night",0.851825132624377
5.7,-73.985497,40.738551,-73.996192,40.725001,2,2010,12,8,4,22,"Night",1.75562470411402
5.3,-73.964868,40.771394,-73.970591,40.762343,1,2011,5,9,2,18,"Night",1.11587867345631
8.9,-73.9794,40.7586,-73.99,40.7355,2,2011,12,18,1,20,"Night",2.71939157232557
4.1,-73.9911,40.755812,-73.9948,40.759925,1,2012,6,25,2,12,"Mid-Day",0.553429839383743
9,-73.957968,40.801022,-73.979623,40.777062,1,2013,5,30,5,11,"Mid-Day",3.22827777683779
4.5,-74.004055,40.729815,-74.008722,40.731876,1,2013,10,17,5,2,"Night",0.455153812903597
6.5,-73.991175,40.733722,-74.005792,40.745702,2,2014,12,1,2,21,"Night",1.81413737037384
19.5,-74.015012,40.709427,-73.97569,40.786662,1,2014,9,7,1,20,"Night",9.20481765894972
11.7,-73.978893,40.760595,-74.000993,40.730893,3,2011,5,27,6,15,"Evening",3.79131566212248
41.5,-74.00236511,40.73976517,-73.85266876,40.83243561,5,2015,5,3,1,0,"Night",16.2795075591521
4.5,-73.975537,40.741045,-73.979095,40.748611,1,2012,3,22,5,10,"Mid-Day",0.893101942639813
42.5,-73.784,40.64864,-73.949217,40.604415,1,2013,4,12,6,7,"Morning",14.7850298735289
4.5,-73.960677,40.775532,-73.95805,40.776202,1,2014,1,23,5,18,"Night",0.233414249836921
10,-73.984657,40.73284,-73.989032,40.748887,4,2014,3,31,2,14,"Evening",1.82201674489096
4.9,-74.001143,40.741615,-73.993183,40.752325,1,2009,6,9,3,16,"Evening",1.36670703452415
5.5,-73.983293,40.726717,-73.992156,40.729211,1,2013,5,30,5,6,"Morning",0.79666891301664
9.5,-73.98615,40.734647,-73.998997,40.74952,1,2014,8,20,4,18,"Night",1.97648479208419
57.33,-73.972978,40.756412,-73.790905,40.644844,1,2014,12,8,2,18,"Night",19.7354278206884
8.7,-73.995199,40.725269,-74.00902,40.70439,1,2009,3,31,3,19,"Night",2.59748086688201
5.7,-73.979387,40.776592,-73.977003,40.752522,1,2012,6,11,2,13,"Mid-Day",2.68398211652577
7,-73.997915,40.751488,-73.994488,40.73458,1,2013,7,25,5,7,"Morning",1.90212240468582
6.5,-73.956902,40.774251,-73.955968,40.782606,1,2011,9,12,2,14,"Evening",0.932356338525846
5.3,-74.001188,40.735824,-73.987256,40.74554,1,2012,1,2,2,20,"Night",1.59527767521789
11.5,-73.961024,40.769248,-73.95899,40.768143,1,2013,12,11,4,8,"Morning",0.210802329363431
36.1,-73.783312,40.648634,-73.951526,40.74593,2,2009,9,3,5,14,"Evening",17.8367956351493
6.5,-73.979013,40.765937,-73.979897,40.775341,1,2013,2,13,4,22,"Night",1.04832356488741
9.5,-73.990842,40.73481,-73.989305,40.720343,1,2014,8,1,6,21,"Night",1.61386241094161
76,-73.974946,40.765061,-74.178093,40.689892,2,2010,3,24,4,14,"Evening",19.0499673385121
6.9,-74.006138,40.739835,-74.00975,40.722136,1,2010,4,9,6,12,"Mid-Day",1.99143363498604
6.9,-73.984987,40.723987,-73.989492,40.739932,5,2011,10,21,6,7,"Morning",1.81318238458791
6.1,-73.977377,40.779469,-73.96443,40.80213,2,2012,7,26,5,2,"Night",2.74541944460078
6,-73.970448,40.764614,-73.958677,40.783399,1,2014,4,20,1,13,"Mid-Day",2.31204441640373
7.5,-73.986568,40.749234,-73.989347,40.75852,3,2013,1,3,5,18,"Night",1.0587570431583
6,-73.991552,40.764656,-73.991445,40.750903,1,2014,2,2,1,4,"Morning",1.52929038194771
6.9,-73.979911,40.775672,-73.9787,40.755152,1,2011,5,25,4,6,"Morning",2.28399807219156
6.9,-73.98213,40.721067,-73.999767,40.728203,5,2011,7,21,5,19,"Night",1.6848128273729
7.5,-74.005482,40.727221,-74.0078,40.746712,1,2013,12,12,5,8,"Morning",2.17608201793906
4.9,-73.983411,40.747957,-73.992507,40.737122,1,2009,1,22,5,10,"Mid-Day",1.42785351522341
4,-73.965448,40.772086,-73.961774,40.777993,2,2013,9,11,4,16,"Evening",0.72604019100607
8.5,-73.9702301,40.79701614,-73.98191071,40.77917099,6,2015,4,24,6,12,"Mid-Day",2.21459788947381
6,-73.957825,40.715812,-73.946473,40.708482,1,2013,6,28,6,0,"Night",1.25690109103809
14,-74.001012,40.742432,-73.959835,40.770827,1,2013,6,28,6,0,"Night",4.69021644097673
7.5,-73.96727753,40.75676346,-73.9784317,40.73440933,1,2015,4,26,1,19,"Night",2.657347629349
14,-73.99007416,40.75702286,-74.00991058,40.72140121,1,2015,6,17,4,6,"Morning",4.2990858663003
5.3,-73.983767,40.77373,-73.977107,40.779931,1,2009,6,18,5,15,"Evening",0.888778929352847
3.3,-73.993999,40.7615,-73.987438,40.760478,1,2009,7,12,1,1,"Night",0.564154383995557
9.5,-74.004498,40.72431,-74.009218,40.741137,2,2012,10,7,1,20,"Night",1.91287676275972
13.5,-73.987443,40.770517,-73.95724,40.78292,1,2013,7,8,2,8,"Morning",2.89308107353224
12.9,-73.869758,40.772528,-73.833535,40.771507,1,2011,5,2,2,15,"Evening",3.0524321398048
10.9,-73.950132,40.780222,-73.985388,40.747248,5,2012,6,17,1,21,"Night",4.71805346978298
13.5,-73.992245,40.749605,-73.987432,40.712887,1,2014,5,26,2,22,"Night",4.10294740237564
4.9,-73.972838,40.758335,-73.979423,40.746813,5,2009,11,23,2,21,"Night",1.39610684663845
52,-73.991812,40.744055,-73.789575,40.644595,1,2014,9,15,2,7,"Morning",20.3228777063046
45,-73.783394,40.648631,-73.990888,40.727986,2,2009,3,24,3,17,"Evening",19.5942333324457
12.9,-73.988006,40.755791,-73.9471,40.782261,1,2011,5,5,5,23,"Night",4.53100767775818
8.9,-73.996602,40.753512,-73.983613,40.762877,1,2012,6,12,3,13,"Mid-Day",1.51039055997195
10,-73.994887,40.750144,-73.985858,40.735972,1,2014,9,13,7,21,"Night",1.74983401976607
5,-73.98369598,40.76044083,-73.99111176,40.75021362,2,2015,4,11,7,21,"Night",1.29746881189879
26.1,-73.874608,40.774093,-73.962292,40.776545,1,2011,4,15,6,23,"Night",7.38848959001433
11,-73.966335,40.757897,-73.990995,40.73959,1,2013,3,1,6,7,"Morning",2.9084644420461
6,-73.989687,40.747952,-73.99413,40.74101,1,2013,7,18,5,19,"Night",0.857876363093006
10.5,-73.972253,40.756082,-73.988037,40.727172,2,2009,2,25,4,19,"Night",3.47882644154544
4.9,-73.952187,40.777492,-73.955457,40.785363,1,2009,12,3,5,16,"Evening",0.917499960259232
3.3,-73.976585,40.788646,-73.979381,40.784862,1,2011,6,25,7,9,"Mid-Day",0.482133077419416
4.1,-73.98847,40.720067,-73.991921,40.7258,1,2011,11,23,4,0,"Night",0.700684346900567
9.5,-73.995234,40.760218,-73.989631,40.749337,2,2013,7,19,6,22,"Night",1.29870015334077
7,-73.999676,40.738576,-74.000148,40.726824,1,2014,11,14,6,19,"Night",1.30736782944218
8.1,-73.978123,40.752321,-74.002489,40.733477,1,2009,11,2,2,12,"Mid-Day",2.93330749943633
6.1,-74.0033,40.7325,-74.0054,40.7181,2,2011,10,29,7,22,"Night",1.61095623876477
8.5,-73.985172,40.753527,-73.964107,40.76536,5,2013,1,9,4,19,"Night",2.20886058686444
5.7,-73.986741,40.722665,-73.996424,40.737286,1,2009,4,22,4,3,"Morning",1.81903356314053
5.3,-73.978307,40.786275,-73.976847,40.775053,1,2012,9,3,2,23,"Night",1.25387005914479
38.9,-73.981258,40.73883,-73.870717,40.773943,1,2011,4,8,6,6,"Morning",10.0962881446039
14,-73.99106598,40.75013351,-74.01553345,40.71449661,1,2015,2,10,3,19,"Night",4.46685876777634
6.5,-73.998428,40.75515,-73.999666,40.743805,1,2009,11,11,4,21,"Night",1.26580970953147
10.1,-73.999101,40.733964,-74.007087,40.706684,1,2010,7,14,4,10,"Mid-Day",3.10716216496978
5.7,-73.960147,40.770392,-73.954032,40.787458,1,2010,12,14,3,7,"Morning",1.96626410960418
6,-73.98995972,40.7565155,-73.97647858,40.76581955,2,2015,2,16,2,11,"Mid-Day",1.53607008933694
5.3,-73.974888,40.742168,-73.977543,40.735232,1,2009,7,14,3,20,"Night",0.803031711357654
29,-73.97577667,40.76053619,-73.99454498,40.66701508,1,2015,5,30,7,1,"Night",10.518696673069
10.1,-74.010526,40.705079,-73.988725,40.727038,1,2009,6,15,2,22,"Night",3.05582514091915
7.3,-73.975478,40.751858,-73.996897,40.744703,1,2009,7,31,6,15,"Evening",1.97194709686147
12.1,-73.98829,40.765755,-74.009575,40.720467,2,2009,11,10,3,8,"Morning",5.34553346985048
6.5,-73.963519,40.766017,-73.975772,40.757238,1,2009,11,23,2,9,"Mid-Day",1.42053191178799
22.9,-74.017255,40.708442,-73.979527,40.760942,2,2009,12,6,1,17,"Evening",6.64711609182937
4.5,-73.977086,40.719436,-73.987958,40.719144,1,2010,12,6,2,7,"Morning",0.916826774769562
8.9,-73.993724,40.741592,-73.966147,40.762034,1,2011,5,25,4,20,"Night",3.25005265049245
4.5,-73.983387,40.756324,-73.982567,40.759218,1,2011,8,14,1,0,"Night",0.329126451606489
10.1,-73.988853,40.722196,-73.99429,40.750107,1,2012,4,19,5,10,"Mid-Day",3.13718738829458
4.1,-73.995654,40.7543,-74.004257,40.747822,1,2011,5,20,6,23,"Night",1.02177634025734
5.5,-73.990985,40.733027,-74.006572,40.736572,1,2013,2,5,3,20,"Night",1.37118963217156
9.5,-73.989242,40.741892,-73.982188,40.768342,1,2013,6,17,2,22,"Night",3.00052247744328
8.1,-73.99284,40.736683,-73.976213,40.724661,1,2009,2,12,5,11,"Mid-Day",1.93645496768779
12.1,-74.003548,40.748657,-73.973038,40.798413,2,2010,11,26,6,0,"Night",6.10003877809064
7,-73.984737,40.760427,-73.97763,40.753332,1,2013,9,7,7,23,"Night",0.990325745921547
12.5,-73.977603,40.761478,-73.990173,40.734635,2,2014,10,4,7,16,"Evening",3.1670682983899
5.7,-73.978052,40.748167,-73.989875,40.752378,1,2009,8,4,3,22,"Night",1.10051621291635
4.5,-73.975823,40.758299,-73.983269,40.74592,1,2009,9,18,6,7,"Morning",1.51264574227335
7.3,-73.970438,40.75985,-73.979585,40.736982,5,2010,11,18,5,12,"Mid-Day",2.65698862338218
10.1,-73.953825,40.78187,-73.985679,40.757995,1,2010,1,7,5,7,"Morning",3.77407202112232
8.5,-74.004418,40.741697,-73.981503,40.763678,3,2010,7,3,7,19,"Night",3.11444217527695
7.7,-73.99243,40.749249,-73.992668,40.756848,5,2011,1,29,7,12,"Mid-Day",0.845208036321566
8.1,-73.9759617,40.7564716,-73.9853595,40.7571556,1,2012,6,21,5,8,"Morning",0.795210532754847
4,-73.951892,40.769297,-73.946743,40.776542,1,2014,8,9,7,13,"Mid-Day",0.914878261339768
4.5,-73.985883,40.76801,-73.980652,40.778427,1,2009,6,28,1,0,"Night",1.23924679429128
12.5,-74.002665,40.72502,-73.970942,40.749367,1,2014,10,29,4,22,"Night",3.80434084226735
5.7,-73.996122,40.726602,-73.989165,40.736245,1,2011,6,16,5,9,"Mid-Day",1.2220310751955
5.7,-73.971722,40.756995,-73.985202,40.778792,1,2011,9,16,6,22,"Night",2.67639866558129
19.7,-73.973142,40.786599,-73.985665,40.722662,1,2012,8,19,1,15,"Evening",7.18729661927794
6.9,-73.994035,40.75112,-74.005005,40.735418,5,2011,6,3,6,20,"Night",1.9754898090231
15.7,-73.980124,40.676999,-73.94999,40.722282,1,2011,8,9,3,20,"Night",5.63976238003308
7.5,-73.978288,40.753287,-73.991443,40.750067,2,2013,4,9,3,8,"Morning",1.16452418998467
12.5,-73.969122,40.760837,-73.99329,40.759387,1,2014,5,19,2,13,"Mid-Day",2.04191497410302
10.1,-74.00255,40.738853,-73.98978,40.720673,1,2009,2,13,6,20,"Night",2.29006933795119
5.9,-73.975002,40.749823,-73.983476,40.74917,1,2009,2,20,6,19,"Night",0.717516402183921
10.5,-73.974817,40.750979,-73.952646,40.76843,1,2010,9,20,2,10,"Mid-Day",2.69302948045125
8,-73.957968,40.779455,-73.974308,40.763032,6,2013,2,25,2,18,"Night",2.28652851851695
6.1,-73.972683,40.75511,-73.965795,40.762558,5,2010,11,11,5,18,"Night",1.01116557831927
5,-73.965831,40.761916,-73.957231,40.774451,1,2014,2,16,1,16,"Evening",1.57075970504834
8.1,-73.997777,40.751467,-73.994022,40.735553,1,2010,12,28,3,16,"Evening",1.79760982178961
10.5,-74.005474,40.712016,-73.982766,40.727113,1,2010,2,11,5,18,"Night",2.54567451509856
7.3,-73.995835,40.742711,-73.978735,40.751615,1,2009,5,11,2,15,"Evening",1.74795810619468
21.7,-74.009437,40.724097,-73.941135,40.812752,1,2010,1,13,4,21,"Night",11.4133792685586
6.1,-73.954755,40.77325,-73.970237,40.760153,1,2010,7,29,5,5,"Morning",1.95470071819854
9,-73.991385,40.745102,-73.977452,40.763942,1,2013,7,31,4,20,"Night",2.40124844630436
6.1,-73.99345,40.7473,-73.97658,40.736007,1,2011,9,19,2,0,"Night",1.8965315838927
4.9,-73.987153,40.751145,-73.972652,40.751358,2,2009,7,2,5,22,"Night",1.22173289265325
4.9,-73.977067,40.776715,-73.975768,40.781613,2,2010,12,2,5,18,"Night",0.555506993559396
25.3,-73.870877,40.773647,-73.973132,40.755647,5,2012,2,5,1,19,"Night",8.8413266010695
4.9,-73.99246,40.74316,-73.989495,40.747625,2,2012,2,22,4,14,"Evening",0.555777222379653
7,-73.969146,40.766732,-73.973554,40.756897,3,2013,5,17,6,17,"Evening",1.1548999548077
